ï»¿OBJECTID,CORR_NOMB,SHAPE_Leng,CORR_FEAC,ID1,CORR_LEY,ORDEN_CORR,PROV_ID,DIST_ID,CORR_ID,CODIGO,CAMPO,ID2,TIPO,Cantidad,Hospitalizado,Aislamiento_domiciliario,Fallecido,UCI,Recuperado,ORIG_FID
732, ,0,,0, ,0, , , , , ,0, ,,,,,,,732
733, ,0,,0, ,0, , , , , ,0, ,,,,,,,733
734, ,0,,0, ,0, , , , , ,0, ,,,,,,,734
735, ,0,,0, ,0, , , , , ,0, ,,,,,,,735
736, ,0,,0, ,0, , , , , ,0, ,,,,,,,736
737, ,0,,0, ,0, , , , , ,0, ,,,,,,,737
738, ,0,,0, ,0, , , , , ,0, ,,,,,,,738
739, ,0,,0, ,0, , , , , ,0, ,,,,,,,739
740, ,0,,0, ,0, , , , , ,0, ,,,,,,,740
741, ,0,,0, ,0, , , , , ,0, ,,,,,,,741
742, ,0,,0, ,0, , , , , ,0, ,,,,,,,742
743, ,0,,0, ,0, , , , , ,0, ,,,,,,,743
744, ,0,,0, ,0, , , , , ,0, ,,,,,,,744
745, ,0,,0, ,0, , , , , ,0, ,,,,,,,745
746, ,0,,0, ,0, , , , , ,0, ,,,,,,,746
747, ,0,,0, ,0, , , , , ,0, ,,,,,,,747
748, ,0,,0, ,0, , , , , ,0, ,,,,,,,748
749, ,0,,0, ,0, , , , , ,0, ,,,,,,,749
750, ,0,,0, ,0, , , , , ,0, ,,,,,,,750
751, ,0,,0, ,0, , , , , ,0, ,,,,,,,751
752, ,0,,0, ,0, , , , , ,0, ,,,,,,,752
753, ,0,,0, ,0, , , , , ,0, ,,,,,,,753
754, ,0,,0, ,0, , , , , ,0, ,,,,,,,754
755, ,0,,0, ,0, , , , , ,0, ,,,,,,,755
756, ,0,,0, ,0, , , , , ,0, ,,,,,,,756
757, ,0,,0, ,0, , , , , ,0, ,,,,,,,757
758, ,0,,0, ,0, , , , , ,0, ,,,,,,,758
759, ,0,,0, ,0, , , , , ,0, ,,,,,,,759
760, ,0,,0, ,0, , , , , ,0, ,,,,,,,760
761, ,0,,0, ,0, , , , , ,0, ,,,,,,,761
762, ,0,,0, ,0, , , , , ,0, ,,,,,,,762
763, ,0,,0, ,0, , , , , ,0, ,,,,,,,763
764, ,0,,0, ,0, , , , , ,0, ,,,,,,,764
765, ,0,,0, ,0, , , , , ,0, ,,,,,,,765
766, ,0,,0, ,0, , , , , ,0, ,,,,,,,766
767, ,0,,0, ,0, , , , , ,0, ,,,,,,,767
768, ,0,,0, ,0, , , , , ,0, ,,,,,,,768
769, ,0,,0, ,0, , , , , ,0, ,,,,,,,769
770, ,0,,0, ,0, , , , , ,0, ,,,,,,,770
771, ,0,,0, ,0, , , , , ,0, ,,,,,,,771
772, ,0,,0, ,0, , , , , ,0, ,,,,,,,772
773, ,0,,0, ,0, , , , , ,0, ,,,,,,,773
774, ,0,,0, ,0, , , , , ,0, ,,,,,,,774
775, ,0,,0, ,0, , , , , ,0, ,,,,,,,775
776, ,0,,0, ,0, , , , , ,0, ,,,,,,,776
777, ,0,,0, ,0, , , , , ,0, ,,,,,,,777
778, ,0,,0, ,0, , , , , ,0, ,,,,,,,778
779, ,0,,0, ,0, , , , , ,0, ,,,,,,,779
780, ,0,,0, ,0, , , , , ,0, ,,,,,,,780
781, ,0,,0, ,0, , , , , ,0, ,,,,,,,781
782, ,0,,0, ,0, , , , , ,0, ,,,,,,,782
783, ,0,,0, ,0, , , , , ,0, ,,,,,,,783
784, ,0,,0, ,0, , , , , ,0, ,,,,,,,784
785, ,0,,0, ,0, , , , , ,0, ,,,,,,,785
786, ,0,,0, ,0, , , , , ,0, ,,,,,,,786
787, ,0,,0, ,0, , , , , ,0, ,,,,,,,787
788, ,0,,0, ,0, , , , , ,0, ,,,,,,,788
789, ,0,,0, ,0, , , , , ,0, ,,,,,,,789
790,AILIGANDï¿½,280815.6829,1233360000000,0,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,10,01,02,100102,2017,554, ,,,,,,,790
791,AILIGANDï¿½,280815.6829,1233360000000,0,LEY 1 DEL 27 DE OCTUBRE DE 1982,0,10,01,02,100102,2017,554, ,,,,,,,791
